order,zoho_invoice_id,zoho_net,shopify_net,delta,zoho_total,shopify_total,status
52849,3806639000020382001,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52848,3806639000019159909,0,1398,1398,1363.95,1398,large_mismatch
52847,3806639000020111212,0,1398,1398,1363.95,1398,large_mismatch
52846,3806639000020309164,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52845,3806639000020266177,0,1298,1298,1258.95,1298,large_mismatch
52844,3806639000019133900,0,1298,1298,1258.95,1298,large_mismatch
52843,3806639000019126996,0,1298,1298,1258.95,1298,large_mismatch
52842,3806639000019133892,0,1898,1898,1888.95,1898,large_mismatch
52841,3806639000019753388,0,2506.33,2506.33,2631.65,2506.33,large_mismatch
52840,3806639000019126987,0,1139.05,1139.05,1196,1139.05,large_mismatch
52839,3806639000020378006,0,2098,2098,2098.95,2098,large_mismatch
52838,3806639000019825265,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52837,3806639000019132976,0,1398,1398,1363.95,1398,large_mismatch
52836,3806639000020266167,0,2098,2098,2098.95,2098,large_mismatch
52835,3806639000019137824,0,1298,1298,1258.95,1298,large_mismatch
52834,3806639000019120808,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52833,3806639000019143989,0,1298,1298,1258.96,1298,large_mismatch
52832,3806639000020111204,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52831,3806639000019159849,0,5122.53,5122.53,5378.64,5122.53,large_mismatch
52830,3806639000020111172,0,3098,3098,3148.96,3098,large_mismatch
52829,3806639000020340049,0,1398,1398,1363.95,1398,large_mismatch
52828,3806639000020059184,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
52827,3806639000019120798,0,3097,3097,3147.9,3097,large_mismatch
52826,3806639000020312084,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52825,3806639000019133868,0,1139.05,1139.05,1196,1139.05,large_mismatch
52824,3806639000020111138,0,1709.15,1709.15,1794.6,1709.15,large_mismatch
52823,3806639000020231073,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52822,3806639000019133859,0,1398,1398,1363.95,1398,large_mismatch
52821,3806639000020059174,0,1139.05,1139.05,1196.01,1139.05,large_mismatch
52820,3806639000019133844,0,2472.92,2472.92,2596.58,2472.92,large_mismatch
52819,3806639000020263149,0,1398,1398,1363.95,1398,large_mismatch
52818,3806639000020083162,0,1307.07,1307.07,1268.47,1307.07,large_mismatch
52817,3806639000019753327,0,1398,1398,1363.95,1398,large_mismatch
52816,3806639000019130895,0,1298,1298,1258.95,1298,large_mismatch
52815,3806639000019825243,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52814,3806639000020059165,0,1139.05,1139.05,1196,1139.05,large_mismatch
52813,3806639000020270135,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52812,3806639000019242822,0,1398,1398,1363.95,1398,large_mismatch
52811,3806639000019120783,0,2659.05,2659.05,2792,2659.05,large_mismatch
52810,3806639000020309086,0,1398,1398,1363.95,1398,large_mismatch
52809,3806639000020111113,0,1238.05,1238.05,1196,1238.05,large_mismatch
52808,3806639000019120774,0,1025.15,1025.15,1076.41,1025.15,large_mismatch
52807,3806639000019138958,0,1139.05,1139.05,1196,1139.05,large_mismatch
52806,3806639000020263141,0,1808.05,1808.05,1794.5,1808.05,large_mismatch
52805,3806639000019130884,0,2898,2898,2938.95,2898,large_mismatch
52804,3806639000020310057,0,1299,1299,1363.95,1299,large_mismatch
52803,3806639000020263110,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52802,3806639000019138945,0,2898,2898,2938.95,2898,large_mismatch
52801,3806639000020263072,0,5304.21,5304.21,5465.47,5304.21,large_mismatch
52800,3806639000019138919,0,1772.07,1772.07,1756.72,1772.07,large_mismatch
52799,3806639000019142979,0,2898,2898,2938.95,2898,large_mismatch
52798,3806639000020111104,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52797,3806639000020083153,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52796,3806639000019142970,0,1398,1398,1363.95,1398,large_mismatch
52795,3806639000020059146,0,1398,1398,1363.95,1398,large_mismatch
52794,3806639000019130875,0,1398,1398,1363.95,1398,large_mismatch
52793,3806639000019242784,0,2260.19,2260.19,2373.21,2260.19,large_mismatch
52792,3806639000020312004,0,2659.05,2659.05,2792,2659.05,large_mismatch
52791,3806639000020083144,0,1398,1398,1363.95,1398,large_mismatch
52790,3806639000020231064,0,1298,1298,1258.95,1298,large_mismatch
52789,3806639000019126908,0,1139.05,1139.05,1196,1139.05,large_mismatch
52788,3806639000020309027,0,1268.1,1268.1,1227.56,1268.1,large_mismatch
52787,3806639000020263043,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52786,3806639000019125977,0,2339.96,2339.96,2456.97,2339.96,large_mismatch
52785,3806639000020266041,0,1398,1398,1363.95,1398,large_mismatch
52784,3806639000020263034,0,1398,1398,1363.95,1398,large_mismatch
52783,3806639000019138884,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52782,3806639000020270058,0,1398,1398,1363.95,1398,large_mismatch
52781,3806639000019133776,0,2898,2898,2938.95,2898,large_mismatch
52780,3806639000020059114,0,1298,1298,1258.95,1298,large_mismatch
52779,3806639000019131997,0,1025.15,1025.15,1076.41,1025.15,large_mismatch
52778,3806639000019142899,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52777,3806639000020263026,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52776,3806639000019113986,0,1398,1398,1363.95,1398,large_mismatch
52775,3806639000019825224,0,1398,1398,1363.95,1398,large_mismatch
52774,3806639000019167980,0,1139.05,1139.05,1196,1139.05,large_mismatch
52773,3806639000019137758,0,1298,1298,1258.95,1298,large_mismatch
52772,3806639000020266018,0,1398,1398,1363.95,1398,large_mismatch
52771,3806639000019131978,0,1298,1298,1258.95,1298,large_mismatch
52770,3806639000020266011,0,1139.05,1139.05,1196,1139.05,large_mismatch
52769,3806639000019168979,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52768,3806639000019137734,0,1298,1298,1258.95,1298,large_mismatch
52767,3806639000019132879,0,1059.32,1059.32,1112.29,1059.32,large_mismatch
52766,3806639000019132867,0,2278.1,2278.1,2392.01,2278.1,large_mismatch
52765,3806639000020059083,0,1139.05,1139.05,1196,1139.05,large_mismatch
52764,3806639000019126851,0,1398,1398,1363.95,1398,large_mismatch
52763,3806639000019134907,0,1298,1298,1258.95,1298,large_mismatch
52762,3806639000020111073,0,1398,1398,1363.95,1398,large_mismatch
52761,3806639000019130854,0,1298,1298,1258.95,1298,large_mismatch
52760,3806639000019131933,0,1139.05,1139.05,1196,1139.05,large_mismatch
52759,3806639000019132858,0,1298,1298,1258.95,1298,large_mismatch
52758,3806639000020111066,0,1398,1398,1363.95,1398,large_mismatch
52757,3806639000020111058,0,1298,1298,1258.95,1298,large_mismatch
52756,3806639000019242673,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52755,3806639000019137726,0,1298,1298,1258.95,1298,large_mismatch
52754,3806639000019242660,0,2799,2799,2938.95,2799,large_mismatch
52753,3806639000020111050,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
52752,3806639000020083075,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
52751,3806639000019125964,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52750,3806639000019140963,0,1398,1398,1363.95,1398,large_mismatch
52749,3806639000019113967,0,2098,2098,2098.95,2098,large_mismatch
52748,3806639000019132844,0,2526.1,2526.1,2652.39,2526.1,large_mismatch
52747,3806639000019124851,0,1298,1298,1258.95,1298,large_mismatch
52746,3806639000019242652,0,1398,1398,1363.95,1398,large_mismatch
52745,3806639000019126785,0,2197,2197,2202.9,2197,large_mismatch
52744,3806639000019133728,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52743,3806639000019242634,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52742,3806639000019121940,0,1199,1199,1258.96,1318.9,large_mismatch
52741,3806639000019753209,0,1398,1398,1363.95,1398,large_mismatch
52740,3806639000019138850,0,1808.05,1808.05,1794.5,1808.05,large_mismatch
52739,3806639000019131851,0,2697,2697,2727.9,2697,large_mismatch
52737,3806639000019168913,0,1899.05,1899.05,1994,1899.05,large_mismatch
52736,3806639000019126763,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52735,3806639000020111041,0,1238.05,1238.05,1196,1238.05,large_mismatch
52734,3806639000020111028,0,2898,2898,2938.95,2898,large_mismatch
52733,3806639000019126754,0,1298,1298,1258.95,1298,large_mismatch
52731,3806639000019138827,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52730,3806639000019113897,0,2497,2497,2517.9,2497,large_mismatch
52729,3806639000019125918,0,1398,1398,1363.95,1398,large_mismatch
52728,3806639000019159687,0,2799,2799,2938.95,2799,large_mismatch
52727,3806639000019138818,0,1298,1298,1258.95,1298,large_mismatch
52726,3806639000020083034,0,1398,1398,1363.95,1398,large_mismatch
52725,3806639000019197759,0,2898,2898,2938.95,2898,large_mismatch
52724,3806639000020111004,0,1398,1398,1363.95,1398,large_mismatch
52723,3806639000019140878,0,1398,1398,1363.95,1398,large_mismatch
52722,3806639000019127994,0,2017.13,2017.13,2117.99,2017.13,large_mismatch
52721,3806639000019130846,0,1110.65,1110.65,1166.18,1110.65,large_mismatch
52720,3806639000019825168,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52719,3806639000019142828,0,1398,1398,1363.95,1398,large_mismatch
52718,3806639000019142820,0,1298,1298,1258.95,1298,large_mismatch
52717,3806639000019139986,0,705.92,705.92,741.22,705.92,large_mismatch
52716,3806639000019825157,0,1999,1999,2098.95,2098.95,large_mismatch
52715,3806639000019167897,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
52714,3806639000019119870,0,1139.05,1139.05,1196,1139.05,large_mismatch
52713,3806639000019168889,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52712,3806639000019137666,0,1298,1298,1258.95,1298,large_mismatch
52711,3806639000019140870,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52710,3806639000019120639,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52709,3806639000020059010,0,1398,1398,1363.95,1398,large_mismatch
52708,3806639000019168880,0,1398,1398,1363.95,1398,large_mismatch
52707,3806639000019142797,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52706,3806639000019142784,0,1998.05,1998.05,1993.99,1998.05,large_mismatch
52705,3806639000019133662,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52704,3806639000019113868,0,2098,2098,2098.95,2098,large_mismatch
52703,3806639000019130820,0,2098,2098,2098.95,2098,large_mismatch
52702,3806639000019139957,0,1139.05,1139.05,1196,1139.05,large_mismatch
52701,3806639000019159639,0,1298,1298,1258.95,1298,large_mismatch
52700,3806639000019242591,0,1298,1298,1258.95,1298,large_mismatch
52699,3806639000019167873,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52698,3806639000019134851,0,1298,1298,1258.95,1298,large_mismatch
52697,3806639000019121868,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52696,3806639000019113855,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52695,3806639000019113846,0,1298,1298,1258.95,1298,large_mismatch
52694,3806639000019825117,0,1398,1398,1363.96,1398,large_mismatch
52693,3806639000019134843,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52692,3806639000019753164,0,2659.05,2659.05,2792,2659.05,large_mismatch
52691,3806639000019825108,0,2597,2597,2622.9,2597,large_mismatch
52690,3806639000019140851,0,2597,2597,2622.9,2597,large_mismatch
52689,3806639000019142725,0,2758.05,2758.05,2792,2758.05,large_mismatch
52688,3806639000019138766,0,2659.05,2659.05,2792.01,2659.05,large_mismatch
52687,3806639000019131814,0,3098,3098,3148.95,3098,large_mismatch
52686,3806639000019168872,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52685,3806639000019242583,0,1398,1398,1363.95,1398,large_mismatch
52684,3806639000019120601,0,2659.05,2659.05,2792,2659.05,large_mismatch
52683,3806639000019121844,0,1139.05,1139.05,1196,1139.05,large_mismatch
52682,3806639000019140816,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52681,3806639000019131806,0,1398,1398,1363.95,1398,large_mismatch
52680,3806639000019133653,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52679,3806639000019165913,0,1398,1398,1363.95,1398,large_mismatch
52678,3806639000019143840,0,2098,2098,2098.95,2098,large_mismatch
52677,3806639000019143832,0,1398,1398,1363.95,1398,large_mismatch
52676,3806639000019134811,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52675,3806639000019165905,0,1398,1398,1363.95,1398,large_mismatch
52674,3806639000019825044,0,1398,1398,1363.95,1398,large_mismatch
52673,3806639000019124694,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52672,3806639000019134802,0,1398,1398,1363.95,1398,large_mismatch
52671,3806639000019165886,0,2098,2098,2098.95,2098,large_mismatch
52670,3806639000019143823,0,1298,1298,1258.95,1298,large_mismatch
52669,3806639000019123807,0,2098,2098,2098.95,2098,large_mismatch
52668,3806639000019120592,0,1139.05,1139.05,1196,1139.05,large_mismatch
52667,3806639000019121785,0,2898,2898,2938.95,2898,large_mismatch
52666,3806639000019143808,0,2659.05,2659.05,2792,2659.05,large_mismatch
52665,3806639000019167769,0,1298,1298,1258.95,1298,large_mismatch
52664,3806639000019132654,0,2659.05,2659.05,2792,2659.05,large_mismatch
52663,3806639000019825010,0,1398,1398,1363.95,1398,large_mismatch
52662,3806639000019123798,0,1398,1398,1363.95,1398,large_mismatch
52661,3806639000019143790,0,1398,1398,1363.95,1398,large_mismatch
52660,3806639000019167746,0,3098,3098,3148.95,3098,large_mismatch
52659,3806639000019127833,0,1398,1398,1363.95,1398,large_mismatch
52658,3806639000019133644,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52657,3806639000019124660,0,898,898,838.95,898,large_mismatch
52656,3806639000019137626,0,1398,1398,1363.95,1398,large_mismatch
52655,3806639000019165822,0,1799,1799,1888.95,1799,large_mismatch
52654,3806639000019143782,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52653,3806639000019130751,0,1147.67,1147.67,1205.05,1147.67,large_mismatch
52652,3806639000019242548,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52651,3806639000019167738,0,1298,1298,1258.95,1298,large_mismatch
52650,3806639000019139939,0,1298,1298,1258.95,1298,large_mismatch
52649,3806639000019168782,0,1048.94,1048.94,1101.39,1048.94,large_mismatch
52648,3806639000019134774,0,2659.05,2659.05,2792,2659.05,large_mismatch
52647,3806639000019121760,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52646,3806639000019119761,0,2088.33,2088.33,2192.75,2088.33,large_mismatch
52645,3806639000019242524,0,1398,1398,1363.95,1398,large_mismatch
52644,3806639000019159583,0,1082.1,1082.1,1136.21,1082.1,large_mismatch
52643,3806639000019125745,0,1898,1898,1888.95,1898,large_mismatch
52642,3806639000019168773,0,898,898,838.95,898,large_mismatch
52641,3806639000019126657,0,2597,2597,2622.9,2597,large_mismatch
52640,3806639000019133620,0,1139.05,1139.05,1196,1139.05,large_mismatch
52639,3806639000019138741,0,1139.05,1139.05,1196,1139.05,large_mismatch
52638,3806639000019753090,0,2597,2597,2622.9,2597,large_mismatch
52637,3806639000019137593,0,1139.05,1139.05,1196,1139.05,large_mismatch
52636,3806639000019142676,0,1398,1398,1363.95,1398,large_mismatch
52635,3806639000019159570,0,2898,2898,2938.95,2898,large_mismatch
52634,3806639000019131799,0,1298,1298,1258.95,1298,large_mismatch
52633,3806639000019139901,0,1298,1298,1258.95,1298,large_mismatch
52632,3806639000019131791,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
52631,3806639000019121723,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52630,3806639000019137577,0,2659.05,2659.05,2792,2659.05,large_mismatch
52629,3806639000019125728,0,1139.05,1139.05,1196,1139.05,large_mismatch
52628,3806639000019134721,0,5232.7,5232.7,5494.34,5232.7,large_mismatch
52627,3806639000019134713,0,1298,1298,1258.95,1298,large_mismatch
52626,3806639000019130705,0,1333.05,1333.05,1295.75,1333.05,large_mismatch
52625,3806639000019126639,0,1398,1398,1363.95,1398,large_mismatch
52624,3806639000019121714,0,1398,1398,1363.95,1398,large_mismatch
52623,3806639000019197619,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52622,3806639000019139869,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52621,3806639000019168740,0,1139.05,1139.05,1196,1139.05,large_mismatch
52620,3806639000019124614,0,1398,1398,1363.95,1398,large_mismatch
52619,3806639000019134701,0,2898,2898,2938.95,2898,large_mismatch
52618,3806639000019124607,0,1398,1398,1363.95,1398,large_mismatch
52617,3806639000019126631,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52616,3806639000019139843,0,2098,2098,2098.95,2098,large_mismatch
52615,3806639000019124599,0,1298,1298,1258.95,1298,large_mismatch
52614,3806639000019168730,0,2098,2098,2098.95,2098,large_mismatch
52613,3806639000019121696,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52612,3806639000019123754,0,1398,1398,1363.95,1398,large_mismatch
52611,3806639000019167712,0,1898,1898,1888.95,1898,large_mismatch
52610,3806639000019132590,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
52609,3806639000019134688,0,1899.05,1899.05,1994,1899.05,large_mismatch
52608,3806639000019138732,0,759.05,759.05,797,759.05,large_mismatch
52607,3806639000019113776,0,1398,1398,1363.95,1398,large_mismatch
52606,3806639000019167691,0,2697,2697,2727.9,2697,large_mismatch
52605,3806639000019167683,0,1398,1398,1363.95,1398,large_mismatch
52604,3806639000019165704,0,1398,1398,1363.95,1398,large_mismatch
52603,3806639000019126607,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52602,3806639000019132563,0,1398,1398,1363.95,1398,large_mismatch
52601,3806639000019135934,0,1298,1298,1258.95,1298,large_mismatch
52600,3806639000019142628,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
52599,3806639000019167660,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
52598,3806639000019137557,0,2098,2098,2098.95,2098,large_mismatch
52597,3806639000019135911,0,1709.05,1709.05,1794.5,1709.05,large_mismatch
52596,3806639000019131759,0,1298,1298,1258.95,1298,large_mismatch
52595,3806639000019135902,0,1139.05,1139.05,1196,1139.05,large_mismatch
52594,3806639000019113759,0,1398,1398,1363.95,1398,large_mismatch
52593,3806639000019137546,0,2278.1,2278.1,2392.01,2278.1,large_mismatch
52592,3806639000019121673,0,2898,2898,2938.95,2898,large_mismatch
52591,3806639000019143724,0,1139.05,1139.05,1196,1139.05,large_mismatch
52590,3806639000019131747,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52589,3806639000019167650,0,1139.05,1139.05,1196.01,1139.05,large_mismatch
52588,3806639000019143715,0,1298,1298,1258.95,1298,large_mismatch
52587,3806639000019167637,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
52586,3806639000019133566,0,2659.05,2659.05,2792.01,2659.05,large_mismatch
52585,3806639000019131707,0,1298,1298,1258.95,1298,large_mismatch
52584,3806639000019135857,0,1139.05,1139.05,1196,1139.05,large_mismatch
52583,3806639000019120527,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
52582,3806639000019167628,0,1808.05,1808.05,1794.5,1808.05,large_mismatch
